1702274038.3863442, 12268
1702274038.486383, 12120
1702274038.5864167, 12164
1702274038.686455, 12153
1702274038.7864938, 12295
1702274038.8865366, 12490
1702274038.9865751, 12482
1702274039.0866144, 12395
1702274039.1866515, 12372
1702274039.2866914, 12343
1702274039.3867464, 12235
1702274039.4867914, 12281
1702274039.5868297, 12510
1702274039.6868687, 12510
1702274039.7869081, 12282
1702274039.886953, 12350
1702274039.986989, 12364
1702274040.0870323, 12251
1702274040.1870763, 12250
1702274040.2871144, 12238
1702274040.3871477, 12392
1702274040.4871893, 12317
1702274040.5872233, 12277
1702274040.6872616, 12415
1702274040.787299, 12240
1702274040.8873415, 12278
1702274040.9873772, 12356
1702274041.0874143, 12365
1702274041.1874566, 12375
1702274041.2874873, 12412
1702274041.3875234, 12445
1702274041.487586, 12403
1702274041.5876186, 12309
1702274041.6876502, 12466
1702274041.787681, 12400
1702274041.887717, 12306
1702274041.987755, 12347
1702274042.0877974, 12318
1702274042.1878355, 12269
1702274042.2878673, 12290
1702274042.387902, 12315
1702274042.4879375, 12405
1702274042.5879798, 12321
1702274042.6880124, 12347
1702274042.788051, 12312
1702274042.8881054, 12270
1702274042.9881456, 12293
1702274043.0881844, 12359
1702274043.188224, 12363
1702274043.2882557, 12326
1702274043.3882987, 12249
1702274043.4883518, 12408
1702274043.5883965, 12315
1702274043.6884348, 12325
1702274043.7884688, 12316
1702274043.888507, 12335
1702274043.9885445, 12309
1702274044.0885851, 12337
1702274044.1886184, 12418
1702274044.2886567, 12375
1702274044.3886917, 12309
1702274044.4887366, 12315
1702274044.5887728, 12320
1702274044.6888044, 12260
1702274044.7888422, 12339
1702274044.888878, 12134
1702274044.9889169, 12425
1702274045.0889494, 12437
1702274045.1889896, 12394
1702274045.289029, 12471
1702274045.3890634, 12473
1702274045.4890995, 12459
1702274045.589134, 12351
1702274045.6891723, 12432
1702274045.7892022, 12421
1702274045.8892326, 12397
1702274045.9892685, 12470
1702274046.0893025, 12391
1702274046.189339, 12403
1702274046.2893724, 12493
1702274046.3894007, 12448
1702274046.489437, 12557
1702274056.3259737, 5663
1702274056.426108, 11657
1702274056.526168, 12526
1702274056.6262045, 12402
1702274056.726241, 12415
1702274056.8262749, 12483
1702274056.9263105, 12472
1702274057.0263486, 12496
1702274057.126384, 12390
1702274057.2264202, 12446
1702274057.3264525, 12389
1702274057.4265049, 12377
1702274057.5265417, 12462
1702274057.626581, 12008
1702274057.7266707, 12478
1702274057.8267138, 12529
1702274057.9267583, 12442
1702274058.0268152, 12578
1702274058.1268873, 12526
1702274058.2269247, 12462
1702274058.3269665, 12423
1702274058.4270267, 12428
1702274058.5270777, 12478
1702274058.6271346, 12346
1702274058.7271867, 12426
1702274058.827228, 12475
1702274058.9272747, 12522
1702274059.0273213, 12485
1702274059.1273613, 12547
1702274059.2273953, 12410
1702274059.3274405, 12494
1702274059.4274793, 12490
1702274059.5275207, 12510
1702274059.627562, 12529
1702274059.7276077, 12498
1702274059.827642, 12541
1702274059.927686, 12481
1702274060.0277267, 12506
1702274060.127765, 12396
1702274060.2278051, 12387
1702274060.3278446, 12491
1702274060.427878, 12529
1702274060.5279145, 12568
1702274060.6279614, 12517
1702274060.7279992, 12544
1702274060.828036, 12541
1702274060.92807, 12543
1702274061.0281181, 12506
1702274061.1281507, 12464
1702274061.2281837, 12509
1702274061.3282177, 12329
1702274061.4282744, 12469
1702274061.5283146, 12516
1702274061.62836, 12551
1702274061.7284064, 12413
1702274061.8284428, 12506
1702274061.9284844, 12422
1702274062.028524, 12486
1702274062.1285636, 12481
1702274062.2285998, 12520
1702274062.3286393, 12535
1702274062.4286778, 12579
1702274062.5287137, 12454
1702274062.6287525, 12440
1702274062.877514, 12417
1702274062.9775786, 12519
1702274063.0776272, 12544
1702274063.1776645, 12520
1702274063.2777078, 12513
1702274063.3777554, 12531
1702274063.4777958, 12541
1702274063.5778365, 12492
1702274063.677875, 12410
1702274063.7779121, 12456
1702274063.8779485, 12502
1702274063.9779902, 12515
1702274064.0780303, 12495
1702274064.1780686, 12529
1702274064.278106, 12528
1702274064.3781455, 12472
1702274064.4781845, 12518
1702274064.5782192, 12495
1702274064.6782546, 12556
1702274064.7782888, 12444
1702274064.8783274, 12577
1702274064.9783695, 12554
1702274065.0784163, 12519
1702274065.1784737, 12512
1702274065.2785103, 12454
1702274065.3785534, 12536
1702274065.4785964, 12399
1702274065.5786386, 12533
1702274065.678681, 12496
1702274065.778715, 12511
1702274065.8787496, 12508
1702274065.9787867, 12412
1702274066.0788224, 12476
1702274066.178858, 12529
1702274066.2789063, 12452
1702274066.3789475, 12329
1702274066.478984, 12397
1702274066.5790198, 12425
1702274066.6790621, 12473
1702274066.779097, 12541
1702274066.8791347, 12220
1702274066.9792275, 12433
1702274067.0792878, 12420
1702274067.1793442, 12485
1702274067.279382, 12472
1702274067.379431, 12608
1702274067.4794724, 12513
1702274067.5795126, 12519
1702274067.6795533, 12513
1702274067.7796042, 12442
1702274067.8796532, 12435
1702274067.9796886, 12500
1702274068.079732, 12479
1702274068.179775, 12413
1702274068.279816, 12447
1702274068.3798523, 12498
1702274068.4798846, 12443
1702274068.5799236, 12558
1702274068.679976, 12530
1702274068.780013, 12479
1702274068.8800502, 12605
1702274068.9800808, 12480
1702274069.0801296, 12525
1702274069.1801715, 12467
1702274069.280211, 12589
1702274069.3802478, 12524
1702274069.4802878, 12509
1702274069.5803242, 12515
1702274069.6803606, 12514
1702274069.7803962, 12468
1702274069.88043, 12441
1702274069.9804688, 12433
1702274070.0805078, 12461
1702274070.1805446, 12526
1702274070.2805822, 12541
1702274070.3806195, 12559
1702274070.480656, 12448
1702274070.5806932, 12505
1702274070.6807272, 12486
1702274070.7807643, 12484
1702274070.8807988, 12553
1702274070.980839, 12463
1702274071.0808835, 12520
1702274071.1809244, 12451
1702274071.28096, 12463
1702274071.3810012, 12488
1702274071.4810467, 12467
1702274071.5810883, 12592
1702274071.6811254, 12487
1702274071.7811654, 12533
1702274071.8811996, 12448
1702274071.9812365, 12507
1702274072.0812697, 12493
1702274072.1813037, 12492
1702274072.2813437, 12503
1702274072.3813798, 12527
1702274072.481414, 12519
1702274072.581453, 12428
1702274072.68149, 12469
1702274072.7815244, 12526
1702274072.8815608, 12528
1702274072.9816172, 12562
1702274073.0816555, 12509
1702274073.1817186, 12505
1702274073.2817652, 12559
1702274073.381805, 12597
1702274073.4818432, 12565
1702274073.5818865, 12571
1702274073.681927, 12566
1702274073.7819672, 12585
1702274073.8820019, 12496
1702274073.9820385, 12627
1702274074.0821037, 12485
1702274074.1821766, 12462
1702274074.2822146, 12473
1702274074.3822532, 12474
1702274074.4822943, 12435
1702274074.5823286, 12471
1702274074.6823654, 12539
1702274074.782402, 12547
1702274074.8824399, 12456
1702274074.9824767, 12463
1702274075.0825214, 12488
1702274075.1825664, 12447
1702274075.282607, 12440
1702274075.3826544, 12527
1702274075.482698, 12533
1702274075.5827377, 12530
1702274075.6827745, 12463
1702274075.782814, 12538
1702274075.8828506, 12494
1702274075.9828846, 12524
1702274076.082923, 12496
1702274076.182961, 12487
1702274076.282998, 12453
1702274076.3830395, 12470
1702274076.483076, 12526
1702274076.5831134, 12571
1702274076.6831543, 12493
1702274076.7831898, 12537
1702274076.8832273, 12524
1702274076.983263, 12463
1702274077.0833013, 12526
1702274077.183345, 12539
1702274077.2833836, 12357
1702274077.383485, 12528
1702274077.4835367, 12468
1702274077.5835893, 12464
1702274077.6836298, 12513
1702274077.7836797, 12360
1702274077.8837333, 12360
1702274077.983778, 12238
1702274084.3281934, 7683
1702274086.1639662, 12307
1702274086.264031, 12280
1702274086.3640716, 12276
1702274086.4641087, 12337
1702274086.564152, 12283
1702274086.6641922, 12174
1702274086.7642286, 12381
1702274086.864266, 12461
1702274086.9643006, 12228
1702274087.064337, 12398
1702274087.1643848, 12534
1702274087.2644322, 12420
1702274087.3644774, 12570
1702274087.4645114, 12530
1702274087.5645483, 12523
1702274087.6645875, 12296
1702274087.7646272, 12233
1702274087.8646693, 12343
1702274087.9647105, 12450
1702274088.0647492, 12166
1702274088.1647809, 12308
1702274088.264816, 12220
1702274088.3648503, 12308
1702274088.464881, 12267
1702274088.5649128, 12259
1702274088.6649487, 12287
1702274088.7649803, 12240
1702274088.8650122, 12199
1702274088.9650514, 12254
1702274089.0650866, 12437
1702274089.1651173, 12338
1702274089.2651591, 12406
1702274089.365215, 12488
1702274089.4652588, 12455
1702274089.565294, 12415
1702274089.6653323, 12409
1702274089.765369, 12408
1702274089.86541, 12424
1702274089.965446, 12305
1702274090.065483, 12306
1702274090.1655161, 12367
1702274090.2655544, 12347
1702274090.3655858, 12450
1702274090.4656217, 12357
1702274090.565659, 12444
1702274090.665693, 12459
1702274090.7657285, 12357
1702274090.8657603, 12517
1702274090.965797, 12418
1702274091.0658329, 12348
1702274091.165868, 12491
1702274091.2659075, 12404
1702274091.3659637, 12363
1702274091.4659975, 12354
1702274091.566036, 12367
1702274091.6660757, 12350
1702274091.7661142, 12340
1702274091.8661478, 12414
1702274091.966182, 12387
1702274092.0662217, 12446
1702274092.1662545, 12378
1702274092.2662892, 12480
1702274092.366328, 12465
1702274092.4663582, 12505
1702274092.5663893, 12501
1702274092.666418, 12408
1702274092.766452, 12511
1702274092.8664813, 12555
1702274092.9665124, 12476
1702274093.0665429, 12456
1702274093.1665783, 12384
1702274093.2666266, 12364
1702274093.3666697, 12435
1702274093.46671, 12359
1702274093.5667481, 12399
1702274093.6667907, 12341
1702274093.766833, 12448
1702274093.8668756, 12429
1702274093.966917, 12456
1702274094.066959, 12424
1702274094.1669943, 12366
1702274094.2670312, 12359
1702274094.3670764, 12364
1702274095.472349, 12302
1702274095.5724168, 12380
1702274095.6724699, 12326
1702274095.7725246, 12348
1702274095.8725908, 12272
1702274095.9726384, 12442
1702274096.072678, 12345
1702274096.1727226, 12427
1702274096.27276, 12430
1702274096.3728054, 12294
1702274096.4728813, 12423
1702274096.5729198, 12378
1702274096.6729558, 12420
1702274096.7730002, 12377
1702274096.8730512, 12402
1702274096.9730918, 12237
1702274097.0731664, 12410
1702274097.173225, 12222
1702274097.2733083, 12393
1702274097.3733563, 12411
1702274097.473405, 12360
1702274097.573464, 12425
1702274097.6735146, 12400
1702274097.7735612, 12418
1702274097.8736153, 12435
1702274097.973654, 12410
1702274098.073698, 12389
1702274098.173739, 12394
1702274098.2737823, 12434
1702274098.373827, 12444
1702274098.473864, 12431
1702274098.5739055, 12398
1702274098.6739607, 12409
1702274098.774023, 12403
1702274098.8740928, 12348
1702274098.9741495, 12382
1702274099.074201, 12375
1702274099.1742828, 12364
1702274099.274336, 12342
1702274099.3743908, 8901
1702274099.477345, 11839
1702274099.5773945, 12415
1702274099.6774316, 12412
1702274099.7774847, 12409
1702274099.8775313, 12447
1702274099.9775696, 12463
1702274100.0776064, 12430
1702274100.1776464, 12453
1702274100.2776985, 12448
1702274100.377741, 12465
1702274100.4777882, 12503
1702274100.5778341, 12348
1702274100.677876, 12404
1702274100.7779129, 12489
1702274100.877952, 12400
1702274100.9780004, 12350
1702274101.0780418, 12469
1702274101.178094, 12439
1702274101.2781389, 12451
1702274101.3781898, 12469
1702274101.4782312, 12416
1702274101.5782747, 12411
1702274101.6783142, 12463
1702274101.778357, 12409
1702274101.8783965, 12460
1702274101.9784555, 12446
1702274102.0784993, 12460
1702274102.1785421, 12394
1702274102.2785845, 12483
1702274102.3786254, 12478
1702274102.4786644, 12427
1702274102.5787096, 12455
1702274102.6787524, 12428
1702274102.778795, 12436
1702274102.8788354, 12394
1702274102.9788792, 12508
1702274103.0789132, 12463
1702274103.178965, 12476
1702274103.2790031, 12543
1702274103.3790462, 12406
1702274103.4790866, 12514
1702274103.5791233, 12394
1702274103.67916, 12510
1702274103.7792528, 12463
1702274103.879338, 12367
1702274103.9794319, 12438
1702274104.079519, 12347
1702274104.179623, 12353
1702274104.2797089, 12521
1702274104.3797896, 12409
1702274104.5124102, 12392
1702274104.6124568, 12453
1702274104.7124963, 12467
1702274104.8125331, 12429
1702274104.912575, 12387
1702274105.0126114, 12304
1702274105.112655, 12461
1702274105.2126937, 12424
1702274105.3127306, 12391
1702274105.4127758, 12416
1702274105.5128171, 12394
1702274105.6128578, 12454
1702274105.7128942, 12396
1702274105.8129318, 12423
1702274105.9129746, 12345
1702274106.0130093, 12367
1702274106.1130478, 12425
1702274106.2130852, 12450
1702274106.3131216, 12384
1702274106.4131582, 12426
1702274106.5131938, 12483
1702274106.6132338, 12400
1702274106.7132688, 12382
1702274106.8133004, 12475
1702274106.9133363, 12448
1702274107.013372, 12479
1702274107.1134117, 12458
1702274107.2134469, 12419
1702274107.3134842, 12401
1702274107.413524, 12421
1702274107.513572, 12437
1702274107.61361, 12397
1702274107.713646, 12444
1702274107.8136878, 12454
1702274107.9137375, 12415
1702274108.0137787, 12414
1702274108.1138263, 12443
1702274108.2138646, 12321
1702274108.313905, 12382
1702274108.413943, 12368
1702274108.5139828, 12459
1702274108.6140418, 12469
1702274108.7140787, 12394
1702274108.8141193, 12426
1702274108.914164, 12361
1702274109.014205, 12471
1702274109.1142495, 12376
1702274109.2142901, 12483
1702274109.3143284, 12364
1702274109.4143748, 12426
1702274109.5477166, 12407
1702274109.6477652, 12430
1702274109.747805, 12425
1702274109.8478386, 12459
1702274109.947878, 12487
1702274110.0479205, 12421
1702274110.1479754, 12471
1702274110.2480147, 12473
1702274110.3480508, 12431
1702274110.4480839, 12439
1702274110.5481167, 12439
1702274110.6481495, 12407
1702274110.7481875, 12464
1702274110.8482254, 12449
1702274110.9482596, 12508
1702274111.0482984, 12423
1702274111.1483426, 12424
1702274111.24838, 12433
1702274111.3484213, 12367
1702274111.4484634, 12399
1702274111.5485036, 12396
1702274111.64854, 12359
1702274111.7485807, 12477
1702274111.8486207, 12409
1702274111.9486566, 12447
1702274112.0486994, 12419
1702274112.1487384, 12450
1702274112.2487772, 12501
1702274112.3488145, 12437
1702274112.4488544, 12462
1702274112.5488927, 12459
1702274112.6489336, 12486
1702274112.748973, 12498
1702274112.849008, 12400
1702274112.949043, 12428
1702274113.0490777, 12430
1702274113.1491141, 12449
1702274113.2491543, 12516
1702274113.3491952, 12396
1702274113.4492412, 12502
1702274113.5492823, 12516
1702274113.649323, 12428
1702274113.7493634, 12493
1702274113.849399, 12336
1702274113.9494321, 12424
1702274114.049473, 12492
1702274114.1495337, 12478
1702274114.2495778, 12533
1702274114.349615, 12424
1702274114.4496505, 12465
1702274122.1789215, 6362
1702274122.2790227, 10380
1702274122.37907, 12387
1702274122.4791312, 12430
1702274122.5791707, 12429
1702274122.6792102, 12454
1702274122.7792797, 12418
1702274122.8793256, 12419
1702274122.9793684, 12442
1702274123.0794046, 12433
1702274123.1794443, 12451
1702274123.2794902, 12366
1702274123.3795438, 12429
1702274123.479612, 12417
1702274123.579659, 12384
1702274123.6797032, 12438
1702274123.779743, 12419
1702274123.879783, 12425
1702274123.9798248, 12403
1702274124.079869, 12428
1702274124.1799052, 12490
1702274124.2799454, 12403
1702274124.3800006, 12413
1702274124.4800475, 12466
1702274124.5800872, 12389
1702274124.6801193, 12410
1702274124.7801564, 12448
1702274124.880195, 12409
1702274124.9802303, 12298
1702274125.0802677, 12170
1702274125.1803927, 12328
1702274125.280501, 11402
1702274125.3806155, 12038
1702274125.4807208, 11891
1702274125.5808177, 11876
1702274125.680949, 12090
1702274125.78104, 12033
1702274125.8811736, 12365
1702274125.9812598, 12352
1702274126.0813098, 12322
1702274126.181348, 12311
1702274126.2813838, 12206
1702274126.381444, 12358
1702274126.4814947, 12247
1702274126.5815356, 12297
1702274126.6815746, 12152
1702274126.7816098, 12360
1702274126.881647, 12308
1702274126.9816875, 12439
1702274127.081732, 12430
1702274127.1817708, 12374
1702274127.2818081, 12389
1702274127.3818471, 12302
1702274127.4819534, 12466
1702274127.5820115, 12473
1702274127.682057, 12464
1702274127.782095, 12395
1702274127.8821282, 12479
1702274127.982165, 12445
1702274128.082214, 12378
1702274128.1822624, 12376
1702274128.2823038, 12299
1702274128.3823416, 12448
1702274128.482396, 12347
1702274128.5824406, 12466
1702274128.68248, 12381
1702274128.782516, 12378
1702274128.8825498, 12444
1702274128.982589, 12470
1702274129.0826323, 12472
1702274129.1826746, 12411
1702274129.282709, 12367
1702274134.542314, 5530
1702274134.642428, 11343
1702274134.7424781, 12438
1702274134.8425171, 12441
1702274134.9425604, 12403
1702274135.0425985, 12507
1702274135.1426392, 12470
1702274135.2426786, 12408
1702274135.3427246, 12506
1702274135.4427602, 12502
1702274135.5427985, 12461
1702274135.642845, 12431
1702274135.742887, 12547
1702274135.8429208, 12420
1702274135.9429584, 12413
1702274136.0429955, 12426
1702274136.1430306, 12424
1702274136.2430656, 12377
1702274136.3430996, 12429
1702274136.443155, 12417
1702274136.5432012, 12440
1702274136.6432414, 12438
1702274136.7432797, 12316
1702274136.8433218, 12382
1702274136.9433553, 12341
1702274137.0433896, 12462
1702274137.143432, 12229
1702274137.243471, 12544
1702274137.3435078, 12419
1702274137.443553, 12422
1702274137.5436008, 12411
1702274137.6436644, 12458
1702274137.7437093, 12363
1702274137.8437543, 12356
1702274137.943798, 12375
1702274138.0438395, 12473
1702274138.1438818, 12467
1702274138.2439237, 12425
1702274138.3439631, 12365
1702274138.4440038, 12402
1702274138.5440433, 12469
1702274138.64408, 12400
1702274138.7441258, 12465
1702274138.8441718, 12383
1702274138.9442122, 12428
1702274139.044253, 12474
1702274139.1442962, 12417
1702274139.2443361, 12445
1702274139.344379, 12411
1702274139.444421, 12414
1702274139.5444674, 12463
1702274150.6968102, 4928
1702274150.7969654, 12295
1702274150.8970063, 12431
1702274150.9970434, 12472
1702274151.0970852, 12477
1702274151.1971216, 12366
1702274151.2971587, 12384
1702274151.3971941, 12388
1702274151.4972286, 12371
1702274151.5972722, 12271
1702274151.697311, 12286
1702274151.7973642, 12006
1702274151.8974798, 12453
1702274151.9975605, 12339
1702274152.0976076, 12406
1702274152.1976483, 12206
1702274152.2976902, 12342
1702274152.3977263, 12242
1702274152.4977677, 12268
1702274152.5978096, 12228
1702274152.6978457, 12248
1702274152.797886, 12354
1702274152.8979218, 12440
1702274152.9979584, 12279
1702274153.097997, 12283
1702274153.1980371, 12215
1702274153.2980707, 12232
1702274153.3981085, 12409
1702274153.4981441, 12271
1702274153.5981784, 12395
1702274153.6982188, 12356
1702274153.7982626, 12365
1702274153.8982959, 12263
1702274153.998336, 12236
1702274154.0983884, 12231
1702274154.1984324, 12254
1702274154.2984734, 12340
1702274154.398519, 12248
1702274154.4985592, 12309
1702274154.598599, 12373
1702274154.6986363, 12321
1702274154.7986722, 12365
1702274154.8987403, 12284
1702274154.998774, 12264
1702274155.0988183, 12355
1702274155.1988592, 12258
1702274155.2988956, 12324
1702274155.3989344, 12342
1702274155.49897, 12386
1702274155.5990055, 12335
1702274155.6990428, 12276
1702274155.7990816, 12373
1702274155.8991153, 12316
1702274155.999151, 12285
1702274156.0991926, 12346
1702274156.199227, 12409
1702274156.2992575, 12383
1702274156.399289, 12428
1702274156.4993172, 12343
1702274156.5993526, 12268
1702274156.6993892, 12423
1702274156.7994227, 12388
1702274156.8994558, 12375
1702274156.9994888, 12144
1702274157.0995226, 12272
1702274157.1995668, 12191
1702274157.299658, 12351
1702274157.3997204, 12365
1702274162.1996381, 6120
1702274162.2997532, 10978
1702274162.3998194, 12243
1702274162.4998786, 12383
1702274162.599929, 12333
1702274162.6999836, 12401
1702274162.800042, 12353
1702274162.9000866, 12404
1702274163.0001245, 12406
1702274163.1001585, 12441
1702274163.2001917, 12470
1702274163.3002272, 12442
1702274163.400268, 12423
1702274163.5003057, 12432
1702274163.6003392, 12425
1702274163.7003856, 12466
1702274163.8004322, 12398
1702274163.9004679, 12434
1702274164.0004997, 12396
1702274164.1005313, 12418
1702274164.2005632, 12361
1702274164.3006058, 12261
1702274164.4006507, 12330
1702274164.500688, 12462
1702274164.6007218, 12393
1702274164.7007608, 12436
1702274164.8007994, 12453
1702274164.9008358, 12401
1702274165.0008676, 12347
1702274165.100907, 12465
1702274165.200942, 12396
1702274165.3009791, 12315
1702274165.4010108, 12393
1702274165.5010436, 12410
1702274165.601077, 12370
1702274165.7011118, 12385
1702274165.801151, 12321
1702274165.9011917, 12295
1702274166.0012283, 12301
1702274166.1012654, 12330
1702274166.2013047, 12405
1702274166.3013358, 12353
1702274166.4013731, 12464
1702274166.5014093, 12425
1702274166.6014419, 12416
1702274166.7014732, 12264
1702274166.8015096, 12350
1702274166.9015465, 12362
1702274167.0015821, 12356
1702274167.1016128, 12365
1702274167.2016547, 12277
1702274167.3016982, 12334
1702274167.4017367, 12309
1702274167.5017734, 12349
1702274167.6018128, 12379
1702274167.701844, 12251
1702274167.801876, 11946
1702274167.9019172, 12344
1702274168.0019503, 12381
1702274168.1019893, 12330
1702274168.2020183, 12365
1702274168.3020504, 12246
1702274168.4020858, 12371
1702274168.5021203, 12380
1702274168.6021545, 12474
1702274168.702185, 12399
1702274168.8022196, 12389
1702274168.9022532, 12478
1702274169.0022864, 12372
1702274169.1023362, 12437
1702274169.2023754, 12443
1702274169.3024108, 12425
1702274169.402445, 12408
1702274169.5024827, 12397
1702274169.6025217, 12396
1702274169.7025552, 12393
1702274169.8025892, 12450
1702274169.9026358, 12337
1702274170.0026753, 12333
1702274170.1027184, 12356
1702274170.2027564, 12302
1702274170.3027942, 12347
1702274170.402827, 12295
1702274170.5028625, 12336
1702274170.602903, 12411
1702274170.7029333, 12408
1702274170.8029697, 12267
1702274170.903005, 12366
1702274171.0030425, 12258
1702274171.1030805, 12432
1702274171.203117, 12368
1702274171.3031597, 12441
1702274171.403195, 12339
1702274171.5032818, 12335
1702274171.6033309, 12429
1702274171.7033787, 12450
1702274171.8034184, 12378
1702274171.9034686, 12467
1702274172.0035136, 12373
1702274172.1035492, 12382
1702274172.2036016, 12374
1702274172.303642, 12403
1702274172.403687, 12452
1702274172.5037282, 12412
1702274172.6037827, 12441
1702274172.7038255, 12395
1702274172.8038652, 12425
1702274172.9039006, 12434
1702274173.0039368, 12435
1702274173.1039732, 12376
1702274173.204006, 12407
1702274173.304038, 12387
1702274173.4040728, 12313
1702274173.5041075, 12388
1702274173.604146, 12355
